src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
49.142.91.110,172.31.41.155,10607,5000,6,2022-12-11 10:30:34,22232.0556640625,29911.763898421414,314.86067261496225,179.920384351407,134.94028826355526,4,3,459,206,233.0,66.0,114.75,68.64173293267005,74.0,66.0,68.66666666666667,3.7712361663282534,233,66,95.0,56.73245480826146,3218.5714285714284,80,60,20,2,3705.3426106770835,11070.728302001953,7.3909759521484375,5145.787243969487,22224.66468811035,11078.357696533203,238.65699768066406,7408.22156270345,5070.126712351981,22216.320037841797,11138.200759887695,11078.119277954102,11108.160018920898,30.040740966796875,0,0,0,0,1,0,0,0,0,0,0,0.75,95.0,64240,508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.75,68.66666666666667,0,4,3,459,206
49.142.91.110,172.31.41.155,10609,5000,6,2022-12-11 10:30:34,20603.89518737793,32372.519561670466,339.7415846052373,194.13804834584988,145.6035362593874,4,3,461,206,234.0,66.0,115.25,68.96874292025338,74.0,66.0,68.66666666666667,3.7712361663282534,234,66,95.28571428571429,57.05815150406842,3255.632653061225,80,60,20,2,3433.982531229655,10323.524475097656,0.2384185791015625,4832.473882048824,20582.43751525879,10346.88949584961,0.2384185791015625,6860.812505086263,4851.37232238352,20580.530166625977,10346.651077270508,10233.879089355469,10290.265083312988,56.38599395751953,0,0,0,0,1,0,0,0,0,0,0,0.75,95.28571428571429,64240,508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.25,68.66666666666667,0,4,3,461,206
49.142.91.110,172.31.41.155,10611,5000,6,2022-12-11 10:30:34,20438.432693481445,32536.74144065325,342.4920151647711,195.70972295129775,146.7822922134733,4,3,459,206,232.0,66.0,114.75,68.10791070059337,74.0,66.0,68.66666666666667,3.7712361663282534,232,66,95.0,56.36361541683733,3176.8571428571427,80,60,20,2,3406.405448913574,10199.06997680664,7.62939453125,4753.410682781184,20427.942276000977,10235.309600830078,127.55393981933594,6809.314092000325,4725.229002235107,20402.193069458008,10334.253311157227,10067.939758300781,10201.096534729004,133.15677642822266,0,0,0,0,1,0,0,0,0,0,0,0.75,95.0,64240,508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.75,68.66666666666667,0,4,3,459,206
49.142.91.110,172.31.41.155,10613,5000,6,2022-12-11 10:30:34,1280890.2263641357,553.5212818451494,6.2456562126392035,3.9035351328995023,2.342121079739701,5,3,503,206,189.0,66.0,100.6,44.92037399666214,74.0,66.0,68.66666666666667,3.7712361663282534,189,66,88.625,38.800571838569596,1505.484375,100,60,20,3,182984.3180520194,1257805.8242797852,0.0,438822.607318319,1280890.2263641357,1257847.3091125488,0.0,320222.55659103394,541358.3386584771,23073.911666870117,11572.837829589844,11501.073837280273,11536.955833435059,35.881996154785156,0,0,0,0,1,0,0,0,0,0,0,0.6,88.625,64240,509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.6,68.66666666666667,0,5,3,503,206
49.142.91.110,172.31.41.155,10615,5000,6,2022-12-11 10:30:34,1269419.9085235596,553.7962618040607,6.302091172734688,3.93880698295918,2.363284189775508,5,3,497,206,186.0,66.0,99.4,43.934496696787136,74.0,66.0,68.66666666666667,3.7712361663282534,186,66,87.875,37.856431091691675,1433.109375,100,60,20,3,181345.70121765137,1246433.7348937988,0.2384185791015625,434849.0727510933,1269419.9085235596,1246441.36428833,0.2384185791015625,317354.9771308899,536428.7845944136,22970.43800354004,11594.533920288086,11375.904083251953,11485.21900177002,109.3149185180664,0,0,0,0,1,0,0,0,0,0,0,0.6,87.875,64240,509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.4,68.66666666666667,0,5,3,497,206
49.142.91.110,172.31.41.155,10617,5000,6,2022-12-11 10:30:34,23155.689239501953,28459.52859290377,302.30151767879573,172.74372438788328,129.55779329091246,4,3,453,206,227.0,66.0,113.25,66.05821296402137,74.0,66.0,68.66666666666667,3.7712361663282534,227,66,94.14285714285714,54.64803896998781,2986.408163265306,80,60,20,2,3859.281539916992,11682.271957397461,0.2384185791015625,5439.582981161924,23148.536682128906,11708.02116394043,0.2384185791015625,7716.178894042969,5457.088649128599,23129.940032958984,11702.537536621094,11427.40249633789,11564.970016479492,137.56752014160156,0,0,0,0,1,0,0,0,0,0,0,0.75,94.14285714285714,64240,508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.25,68.66666666666667,0,4,3,453,206
49.142.91.110,172.31.41.155,10619,5000,6,2022-12-11 10:30:34,22519.826889038086,29307.507702080355,310.8372029008523,177.621258800487,133.21594410036525,4,3,454,206,227.0,66.0,113.5,65.95642500924379,74.0,66.0,68.66666666666667,3.7712361663282534,227,66,94.28571428571429,54.627869092914956,2984.204081632653,80,60,20,2,3753.3044815063477,11313.915252685547,0.0,5291.310345887501,22509.57489013672,11336.088180541992,0.0,7503.191630045573,5305.972941725077,22504.568099975586,11324.167251586914,11180.400848388672,11252.284049987793,71.8832015991211,0,0,0,0,1,0,0,0,0,0,0,0.75,94.28571428571429,64240,508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.5,68.66666666666667,0,4,3,454,206
49.142.91.110,172.31.41.155,10621,5000,6,2022-12-11 10:30:34,1234663.486480713,602.593344783119,6.479498331001279,4.0496864568758,2.42981187412548,5,3,538,206,226.0,66.0,107.6,59.68450385150236,74.0,66.0,68.66666666666667,3.7712361663282534,226,66,93.0,50.86255990411808,2587.0,100,60,20,3,176380.49806867327,1211806.5357208252,6.67572021484375,422739.4405646959,1234663.486480713,1211813.21144104,212.66937255859375,308665.8716201782,521452.0728753333,22848.129272460938,11569.499969482422,11278.629302978516,11424.064636230469,145.43533325195312,0,0,0,0,1,0,0,0,0,0,0,0.6,93.0,64240,508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.6,68.66666666666667,0,5,3,538,206
49.142.91.110,172.31.41.155,10623,5000,6,2022-12-11 10:30:34,1223024.845123291,609.9630788161111,6.5411590221566875,4.088224388847929,2.452934633308758,5,3,540,206,228.0,66.0,108.0,60.47809520809993,74.0,66.0,68.66666666666667,3.7712361663282534,228,66,93.25,51.516380889965475,2653.9375,100,60,20,3,174717.835017613,1198340.4159545898,7.62939453125,417925.6231257037,1223024.845123291,1198350.429534912,279.9034118652344,305756.21128082275,515362.49266808183,24675.607681274414,12375.593185424805,12300.01449584961,12337.803840637207,37.789344787597656,0,0,0,0,1,0,0,0,0,0,0,0.6,93.25,64240,508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,68.66666666666667,0,5,3,540,206
49.142.91.110,172.31.41.155,10625,5000,6,2022-12-11 10:30:34,20696.163177490234,31600.06008801235,338.22694283805265,193.27253876460153,144.95440407345114,4,3,448,206,222.0,66.0,112.0,63.90618123468183,74.0,66.0,68.66666666666667,3.7712361663282534,222,66,93.42857142857143,52.91194070706304,2799.6734693877547,80,60,20,2,3449.3605295817056,10372.87712097168,0.0,4858.4283492946115,20685.672760009766,10386.228561401367,0.0,6895.224253336589,4875.788552241725,20682.811737060547,10405.06362915039,10277.748107910156,10341.405868530273,63.65776062011719,0,0,0,0,1,0,0,0,0,0,0,0.75,93.42857142857143,64240,508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,68.66666666666667,0,4,3,448,206
49.142.91.110,172.31.41.155,10627,5000,6,2022-12-11 10:30:34,1200279.712677002,586.529950114593,6.665113069484011,4.1656956684275075,2.4994174010565042,5,3,498,206,185.0,66.0,99.6,43.407833394446214,74.0,66.0,68.66666666666667,3.7712361663282534,185,66,88.0,37.51333096380539,1407.25,100,60,20,3,171468.53038242884,1176824.3312835693,0.2384185791015625,410466.5537367317,1200279.712677002,1176831.7222595215,0.2384185791015625,300069.9281692505,506221.2998657016,23443.937301635742,11890.411376953125,11553.525924682617,11721.968650817871,168.4427261352539,0,0,0,0,1,0,0,0,0,0,0,0.6,88.0,64240,509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.6,68.66666666666667,0,5,3,498,206
49.142.91.110,172.31.41.155,10629,5000,6,2022-12-11 10:30:34,22608.518600463867,28882.91849367796,309.6178092737301,176.92446244213147,132.6933468315986,4,3,447,206,222.0,66.0,111.75,64.00927667143256,74.0,66.0,68.66666666666667,3.7712361663282534,222,66,93.28571428571429,52.933149985117446,2801.9183673469392,80,60,20,2,3768.0864334106445,11557.340621948242,0.0,5314.429780043852,22598.0281829834,11572.36099243164,0.0,7532.676060994466,5331.080253767385,22593.49822998047,11579.513549804688,11013.984680175781,11296.749114990234,282.7644348144531,0,0,0,0,1,0,0,0,0,0,0,0.75,93.28571428571429,64240,508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.75,68.66666666666667,0,4,3,447,206
49.142.91.110,172.31.41.155,10631,5000,6,2022-12-11 10:30:34,1176808.5956573486,639.8661624147849,6.798046878244727,4.248779298902955,2.5492675793417727,5,3,547,206,233.0,66.0,109.4,62.31725282776833,74.0,66.0,68.66666666666667,3.7712361663282534,233,66,94.125,53.116469903411314,2821.359375,100,60,20,3,168115.51366533551,1153315.3057098389,0.0,402238.6534715953,1176808.5956573486,1153322.458267212,0.0,294202.14891433716,496036.510271552,23484.94529724121,11798.381805419922,11686.563491821289,11742.472648620605,55.909156799316406,0,0,0,0,1,0,0,0,0,0,0,0.6,94.125,64240,508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.4,68.66666666666667,0,5,3,547,206
49.142.91.110,172.31.41.155,10633,5000,6,2022-12-11 10:30:34,22056.102752685547,29878.35191871149,317.3724786509567,181.35570208626095,136.0167765646957,4,3,453,206,228.0,66.0,113.25,66.59344937754764,74.0,66.0,68.66666666666667,3.7712361663282534,228,66,94.14285714285714,55.017993346147534,3026.9795918367345,80,60,20,2,3676.0171254475913,11692.76237487793,0.0,5198.384486356553,22045.85075378418,11704.206466674805,0.0,7348.61691792806,5225.94628612142,22044.658660888672,11714.696884155273,10329.961776733398,11022.329330444336,692.3675537109375,0,0,0,0,1,0,0,0,0,0,0,0.75,94.14285714285714,64240,508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.25,68.66666666666667,0,4,3,453,206
49.142.91.110,172.31.41.155,10635,5000,6,2022-12-11 10:30:34,22880.31578063965,28670.932966540582,305.9398334844269,174.82276199110112,131.11707149332582,4,3,450,206,223.0,66.0,112.5,64.23589339302443,74.0,66.0,68.66666666666667,3.7712361663282534,223,66,93.71428571428571,53.23992670842407,2834.489795918367,80,60,20,2,3813.3859634399414,11374.711990356445,9.059906005859375,5252.528918002587,22867.918014526367,11383.771896362305,370.5024719238281,7622.639338175456,5129.220809116657,22869.110107421875,11482.000350952148,11387.109756469727,11434.555053710938,47.44529724121094,0,0,0,0,1,0,0,0,0,0,0,0.75,93.71428571428571,64240,508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.5,68.66666666666667,0,4,3,450,206
49.142.91.110,172.31.41.155,10637,5000,6,2022-12-11 10:30:34,22857.666015625,28918.088117489988,306.2429906542056,174.99599465954606,131.24699599465956,4,3,455,206,230.0,66.0,113.75,67.4550776443108,74.0,66.0,68.66666666666667,3.7712361663282534,230,66,94.42857142857143,55.713186802349306,3103.9591836734685,80,60,20,2,3809.6110026041665,11387.348175048828,5.245208740234375,5348.435611272677,22834.300994873047,11392.593383789062,57.93571472167969,7611.433664957683,5341.130836431846,22833.34732055664,11422.63412475586,11410.713195800781,11416.67366027832,5.9604644775390625,0,0,0,0,1,0,0,0,0,0,0,0.75,94.42857142857143,64240,508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.75,68.66666666666667,0,4,3,455,206
49.142.91.110,172.31.41.155,10639,5000,6,2022-12-11 10:30:34,22957.08656311035,28487.935444339437,304.9167402299328,174.23813727424732,130.67860295568548,4,3,448,206,221.0,66.0,112.0,63.37586291325744,74.0,66.0,68.66666666666667,3.7712361663282534,221,66,93.42857142857143,52.546189593692965,2761.1020408163267,80,60,20,2,3826.181093851725,11467.218399047852,0.2384185791015625,5382.1725140671415,22952.795028686523,11502.265930175781,0.2384185791015625,7650.931676228841,5409.898695825697,22914.886474609375,11471.50993347168,11443.376541137695,11457.443237304688,14.066696166992188,0,0,0,0,1,0,0,0,0,0,0,0.75,93.42857142857143,64240,508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,68.66666666666667,0,4,3,448,206
49.142.91.110,172.31.41.155,10641,5000,6,2022-12-11 10:30:34,22199.153900146484,29685.816088497475,315.32733326173343,180.1870475781334,135.14028568360004,4,3,453,206,227.0,66.0,113.25,66.05821296402137,74.0,66.0,68.66666666666667,3.7712361663282534,227,66,94.14285714285714,54.64803896998781,2986.408163265306,80,60,20,2,3699.8589833577475,11210.68000793457,0.2384185791015625,5217.53307519755,22188.663482666016,11221.885681152344,0.2384185791015625,7396.221160888672,5230.788403061825,22187.94822692871,11232.614517211914,10955.333709716797,11093.974113464355,138.6404037475586,0,0,0,0,1,0,0,0,0,0,0,0.75,94.14285714285714,64240,508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.25,68.66666666666667,0,4,3,453,206
49.142.91.110,172.31.41.155,10643,5000,6,2022-12-11 10:30:34,1107304.8114776611,676.4171818241127,7.224749605598,4.51546850349875,2.70928110209925,5,3,543,206,232.0,66.0,108.6,62.146922691312724,74.0,66.0,68.66666666666667,3.7712361663282534,232,66,93.625,52.8486932194165,2792.984375,100,60,20,3,158186.40163966588,1083833.4560394287,0.2384185791015625,377928.37179699866,1107304.8114776611,1083839.1780853271,0.2384185791015625,276826.2028694153,465953.7803734182,23460.14976501465,11819.124221801758,11641.02554321289,11730.074882507324,89.0493392944336,0,0,0,0,1,0,0,0,0,0,0,0.6,93.625,64240,508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.6,68.66666666666667,0,5,3,543,206
49.142.91.110,172.31.41.155,10645,5000,6,2022-12-11 10:30:34,20194.053649902344,31098.26342384888,346.63669421487606,198.07811097992916,148.55858323494687,4,3,422,206,195.0,66.0,105.5,52.21350400040204,74.0,66.0,68.66666666666667,3.7712361663282534,195,66,89.71428571428571,43.54542549605703,1896.2040816326532,80,60,20,2,3365.675608317057,10151.147842407227,5.9604644775390625,4743.894387256469,20186.662673950195,10157.108306884766,21.696090698242188,6728.887557983398,4743.091954061153,20183.563232421875,10158.538818359375,10025.0244140625,10091.781616210938,66.7572021484375,0,0,0,0,1,0,0,0,0,0,0,0.75,89.71428571428571,64240,508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.5,68.66666666666667,0,4,3,422,206
49.142.91.110,172.31.41.155,10647,5000,6,2022-12-11 10:30:34,22139.310836791992,29766.057528080208,316.1796702527488,180.67409728728504,135.50557296546376,4,3,453,206,226.0,66.0,113.25,65.52623520392423,74.0,66.0,68.66666666666667,3.7712361663282534,226,66,94.14285714285714,54.28082684765686,2946.408163265306,80,60,20,2,3689.885139465332,11276.006698608398,0.2384185791015625,5206.428039849682,22129.535675048828,11286.497116088867,0.2384185791015625,7376.511891682942,5218.95739997142,22128.820419311523,11293.888092041016,10834.932327270508,11064.410209655762,229.4778823852539,0,0,0,0,1,0,0,0,0,0,0,0.75,94.14285714285714,64240,508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.25,68.66666666666667,0,4,3,453,206
49.142.91.110,172.31.41.155,10649,5000,6,2022-12-11 10:30:34,1073946.237564087,700.2212715095293,7.449162462867333,4.6557265392920835,2.79343592357525,5,3,546,206,234.0,66.0,109.2,62.86302569873645,74.0,66.0,68.66666666666667,3.7712361663282534,234,66,94.0,53.48130514488217,2860.25,100,60,20,3,153420.89108058385,1049509.5252990723,0.2384185791015625,365865.29706437094,1073946.237564087,1049521.9230651855,0.2384185791015625,268486.5593910217,450958.5361339639,24426.698684692383,12221.097946166992,12205.60073852539,12213.349342346191,7.748603820800781,0,0,0,0,1,0,0,0,0,0,0,0.6,94.0,64240,508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.2,68.66666666666667,0,5,3,546,206
49.142.91.110,172.31.41.155,10651,5000,6,2022-12-11 10:30:34,22402.048110961914,29461.591937080277,312.4714296356999,178.55510264897137,133.91632698672854,4,3,454,206,228.0,66.0,113.5,66.48872084797542,74.0,66.0,68.66666666666667,3.7712361663282534,228,66,94.28571428571429,54.99536158548617,3024.489795918368,80,60,20,2,3733.674685160319,11236.906051635742,0.0,5265.651780814639,22395.13397216797,11249.780654907227,0.0,7465.044657389323,5278.755855301805,22389.17350769043,11258.602142333984,11130.571365356445,11194.586753845215,64.01538848876953,0,0,0,0,1,0,0,0,0,0,0,0.75,94.28571428571429,64240,508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.5,68.66666666666667,0,4,3,454,206
49.142.91.110,172.31.41.155,10653,5000,6,2022-12-11 10:30:34,20657.062530517578,30110.767156806167,338.8671544978186,193.63837399875348,145.22878049906512,4,3,416,206,189.0,66.0,104.0,49.64373072201565,74.0,66.0,68.66666666666667,3.7712361663282534,189,66,88.85714285714286,41.47435893391954,1720.1224489795918,80,60,20,2,3442.843755086263,10392.66586303711,0.2384185791015625,4844.81998982292,20646.333694458008,10412.216186523438,0.2384185791015625,6882.111231486003,4866.76354400108,20637.51220703125,10431.528091430664,10205.984115600586,10318.756103515625,112.77198791503906,0,0,0,0,1,0,0,0,0,0,0,0.75,88.85714285714286,64240,509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,68.66666666666667,0,4,3,416,206
49.142.91.110,172.31.41.155,10655,5000,6,2022-12-11 10:30:34,20761.25144958496,28321.992122096028,288.9999196132248,192.66661307548318,96.33330653774159,4,2,448,140,222.0,66.0,112.0,63.90618123468183,74.0,66.0,70.0,4.0,222,66,98.0,55.85696017507576,3120.0,80,40,20,2,4152.250289916992,10488.98696899414,0.0,5047.89464574744,20761.25144958496,10527.13394165039,0.0,6920.417149861653,4894.935805073195,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,98.0,64240,509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,70.0,0,4,2,448,140
49.142.91.110,172.31.41.155,10750,5000,6,2022-12-11 10:30:35,28840.303421020508,20180.09282023726,208.04219402306452,138.69479601537634,69.34739800768817,4,2,442,140,215.0,66.0,110.5,60.79679267856159,74.0,66.0,70.0,4.0,215,66,97.0,53.23532661682466,2834.0,80,40,20,2,5768.060684204102,16302.824020385742,0.0,7147.559439972604,28833.389282226562,16343.116760253906,0.0,9611.129760742188,6975.741950477736,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,97.0,64240,508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.5,70.0,0,4,2,442,140
172.31.41.155,147.182.200.152,22,52456,6,2022-12-11 10:30:35,0.0,0,0,0,0,1,0,74,0,74.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,74,74,74.0,0.0,0.0,20,0,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,74.0,65160,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0,1,0,74,0
172.31.41.155,112.132.249.164,22,46228,6,2022-12-11 10:30:37,0.0,0,0,0,0,1,0,74,0,74.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,74,74,74.0,0.0,0.0,20,0,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,74.0,65160,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0,1,0,74,0
172.31.41.155,13.81.240.106,22,60650,6,2022-12-11 10:30:28,16128007.173538208,9.176583219954715,0.1240078813507394,0.1240078813507394,0.0,2,0,148,0,74.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,74,74,74.0,0.0,0.0,40,0,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,74.0,65160,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0,2,0,148,0
49.142.91.110,172.31.41.155,10403,5000,6,2022-12-11 10:30:31,18688647.508621216,47.72951063411697,0.5350841999340468,0.32105051996042805,0.21403367997361872,6,4,620,272,222.0,66.0,103.33333333333333,53.60244604700631,74.0,66.0,68.0,3.4641016151377544,222,66,89.2,45.03731785974828,2028.360000000001,120,80,20,4,2076516.3898468018,15013445.138931274,6.9141387939453125,4713288.95253091,18688647.508621216,15013488.53111267,239.1338348388672,3737729.501724243,5811907.877009612,3675188.5414123535,3652347.8031158447,11345.386505126953,1225062.8471374512,1716349.6533363417,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,89.2,64240,508,0.0,0.0,0.0,0.0,11361140.727996826,3652304.4109344482,7506722.569465637,3854418.158531189,0.0,0.0,0.0,0.0,0.0,0.0,103.33333333333333,68.0,0,6,4,620,272
172.31.41.155,195.211.46.197,22,48642,6,2022-12-11 10:30:27,24320005.655288696,9.128287351023838,0.1233552344732951,0.1233552344732951,0.0,3,0,222,0,74.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,74,74,74.0,0.0,0.0,60,0,20,0,12160002.827644348,16127950.429916382,8192055.225372314,3967947.6022720337,24320005.655288696,16127950.429916382,8192055.225372314,12160002.827644348,3967947.6022720337,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,74.0,65160,0,0.0,0.0,0.0,0.0,8192055.225372314,7935895.204544067,8063975.214958191,128080.01041412354,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0,3,0,222,0
52.140.206.1,172.31.41.155,1024,22,6,2022-12-11 10:30:28,35362536.668777466,27.20393078727793,0.3676206863145666,0.11311405732755896,0.25450662898700765,4,9,296,666,74.0,74.0,74.0,0.0,74.0,74.0,74.0,0.0,74,74,74.0,0.0,0.0,80,180,20,0,2946878.0557314553,16128002.166748047,31.709671020507812,4566949.406510715,7014261.484146118,4008111.9537353516,1002182.2452545166,2338087.1613820395,1249701.410163983,35362498.04496765,16128002.166748047,987660.1696014404,4420312.255620956,4977202.877356556,0,0,0,0,1,0,0,0,0,0,0,2.25,74.0,29200,65160,0.0,0.0,0.0,0.0,7936011.791229248,14167.78564453125,2693419.4564819336,2676003.0916401036,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0,4,9,296,666
49.142.91.110,172.31.41.155,10576,5000,6,2022-12-11 10:30:33,32174534.3208313,25.765718680915505,0.2797243282608438,0.18648288550722922,0.09324144275361461,6,3,623,206,223.0,66.0,103.83333333333333,53.86222135122993,74.0,66.0,68.66666666666667,3.7712361663282534,223,66,92.11111111111111,47.04948799920839,2213.654320987654,120,60,20,4,4021816.7901039124,30030203.342437744,7.8678131103515625,9854668.273290643,32174534.3208313,30030203.342437744,325.91819763183594,6434906.86416626,11826038.160150522,22379.636764526367,11210.68000793457,11168.956756591797,11189.818382263184,20.86162567138672,0,0,0,0,1,0,0,0,0,0,0,0.5,92.11111111111111,64240,508,0.0,0.0,0.0,0.0,27908265.352249146,2121937.9901885986,15015101.671218872,12893163.681030273,0.0,0.0,0.0,0.0,0.0,0.0,103.83333333333333,68.66666666666667,0,6,3,623,206
49.142.91.110,172.31.41.155,10593,5000,6,2022-12-11 10:30:34,31420793.533325195,26.670236673405753,0.28643452274540787,0.19095634849693857,0.09547817424846929,6,3,632,206,233.0,66.0,105.33333333333333,57.609798549282296,74.0,66.0,68.66666666666667,3.7712361663282534,233,66,93.11111111111111,50.160729315193365,2516.098765432099,120,60,20,4,3927599.1916656494,16378738.88015747,0.2384185791015625,6804062.521341118,31420793.533325195,16378745.555877686,0.2384185791015625,6284158.706665039,7698277.52917098,25140.047073364258,12720.346450805664,12419.700622558594,12570.023536682129,150.32291412353516,0,0,0,0,1,0,0,0,0,0,0,0.5,93.11111111111111,64240,508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.33333333333333,68.66666666666667,0,6,3,632,206
